id,room_id,partner_id,room_recommendation_action_id,snapshot_date,discount_pct,estimated_inquiry_uplift_pct,estimated_reservation_uplift_pct,estimated_revenue_uplift_pct,expected_revenue,expected_occupancy_rate,simulation_type,confidence_score,simulation_factors_json,is_recommended,simulated_at,created_at,updated_at
934,252,7,241,12/5/2026,10,4.91,4.97,-3.04,595576.8,73.48,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 7.9, ""hybrid_metrics"": {""total_uplift_score"": -3.04, ""long_term_growth_bonus"": 1.49, ""short_term_revenue_impact"": -4.53}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 3400, ""anchor_revenue_used"": 614250, ""targeted_daily_value"": 28550, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 38.18, ""discount_component_share"": 0.9761, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
935,252,7,241,12/5/2026,15,7.06,7.28,-4.73,585195.98,75.1,campaign_discount,31.91,"{""campaign_type"": 1, ""price_gap_pct"": 7.9, ""hybrid_metrics"": {""total_uplift_score"": -4.73, ""long_term_growth_bonus"": 2.18, ""short_term_revenue_impact"": -6.91}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 3400, ""anchor_revenue_used"": 614250, ""targeted_daily_value"": 28550, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 38.18, ""discount_component_share"": 0.9761, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
936,253,7,242,12/5/2026,0,0,0,0,584850,0,campaign_discount,44.15,"{""campaign_type"": 1, ""price_gap_pct"": -11.6, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""anchor_revenue_used"": 584850, ""targeted_daily_value"": 27150, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.9749, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
937,253,7,242,12/5/2026,5,3.52,3.1,-0.95,579293.93,72.17,campaign_discount,47.15,"{""campaign_type"": 1, ""price_gap_pct"": -11.6, ""hybrid_metrics"": {""total_uplift_score"": -0.95, ""long_term_growth_bonus"": 0.93, ""short_term_revenue_impact"": -1.88}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2000, ""anchor_revenue_used"": 584850, ""targeted_daily_value"": 27150, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.9749, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
938,253,7,242,12/5/2026,10,7.03,6.2,-1.9,573737.85,74.34,campaign_discount,50.15,"{""campaign_type"": 1, ""price_gap_pct"": -11.6, ""hybrid_metrics"": {""total_uplift_score"": -1.9, ""long_term_growth_bonus"": 1.86, ""short_term_revenue_impact"": -3.76}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2000, ""anchor_revenue_used"": 584850, ""targeted_daily_value"": 27150, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.9749, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
939,253,7,242,12/5/2026,15,10.55,9.31,-2.84,568240.26,76.52,campaign_discount,53.15,"{""campaign_type"": 1, ""price_gap_pct"": -11.6, ""hybrid_metrics"": {""total_uplift_score"": -2.84, ""long_term_growth_bonus"": 2.79, ""short_term_revenue_impact"": -5.63}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2000, ""anchor_revenue_used"": 584850, ""targeted_daily_value"": 27150, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.9749, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
940,254,7,243,12/5/2026,0,0,0,0,589050,0,campaign_discount,44.15,"{""campaign_type"": 1, ""price_gap_pct"": 1.5, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
941,254,7,243,12/5/2026,5,3.7,3.21,-0.85,584043.08,72.25,campaign_discount,47.15,"{""campaign_type"": 1, ""price_gap_pct"": 1.5, ""hybrid_metrics"": {""total_uplift_score"": -0.85, ""long_term_growth_bonus"": 0.96, ""short_term_revenue_impact"": -1.81}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2200, ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
942,254,7,243,12/5/2026,10,7.22,6.31,-1.8,578447.1,74.42,campaign_discount,50.15,"{""campaign_type"": 1, ""price_gap_pct"": 1.5, ""hybrid_metrics"": {""total_uplift_score"": -1.8, ""long_term_growth_bonus"": 1.89, ""short_term_revenue_impact"": -3.69}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2200, ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
943,254,7,243,12/5/2026,15,10.74,9.42,-2.74,572910.03,76.59,campaign_discount,53.15,"{""campaign_type"": 1, ""price_gap_pct"": 1.5, ""hybrid_metrics"": {""total_uplift_score"": -2.74, ""long_term_growth_bonus"": 2.83, ""short_term_revenue_impact"": -5.57}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2200, ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
944,255,7,244,12/5/2026,0,0,0,0,586950,0,campaign_discount,44.15,"{""campaign_type"": 1, ""price_gap_pct"": -1.6, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""anchor_revenue_used"": 586950, ""targeted_daily_value"": 27250, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
945,255,7,244,12/5/2026,5,3.52,3.1,-0.95,581373.98,72.17,campaign_discount,47.15,"{""campaign_type"": 1, ""price_gap_pct"": -1.6, ""hybrid_metrics"": {""total_uplift_score"": -0.95, ""long_term_growth_bonus"": 0.93, ""short_term_revenue_impact"": -1.88}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2100, ""anchor_revenue_used"": 586950, ""targeted_daily_value"": 27250, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
946,255,7,244,12/5/2026,10,7.03,6.2,-1.9,575797.95,74.34,campaign_discount,50.15,"{""campaign_type"": 1, ""price_gap_pct"": -1.6, ""hybrid_metrics"": {""total_uplift_score"": -1.9, ""long_term_growth_bonus"": 1.86, ""short_term_revenue_impact"": -3.76}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2100, ""anchor_revenue_used"": 586950, ""targeted_daily_value"": 27250, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
947,255,7,244,12/5/2026,15,10.55,9.31,-2.85,570221.93,76.52,campaign_discount,53.15,"{""campaign_type"": 1, ""price_gap_pct"": -1.6, ""hybrid_metrics"": {""total_uplift_score"": -2.85, ""long_term_growth_bonus"": 2.79, ""short_term_revenue_impact"": -5.64}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2100, ""anchor_revenue_used"": 586950, ""targeted_daily_value"": 27250, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
948,256,7,245,12/5/2026,0,0,0,0,589050,0,campaign_discount,57.8,"{""campaign_type"": 1, ""price_gap_pct"": -2.2, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
949,256,7,245,12/5/2026,5,4.6,3.73,-0.37,586870.52,72.61,campaign_discount,60.8,"{""campaign_type"": 1, ""price_gap_pct"": -2.2, ""hybrid_metrics"": {""total_uplift_score"": -0.37, ""long_term_growth_bonus"": 1.12, ""short_term_revenue_impact"": -1.49}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 2200, ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
950,256,7,245,12/5/2026,10,9.21,7.47,-0.73,584749.94,75.23,campaign_discount,63.8,"{""campaign_type"": 1, ""price_gap_pct"": -2.2, ""hybrid_metrics"": {""total_uplift_score"": -0.73, ""long_term_growth_bonus"": 2.24, ""short_term_revenue_impact"": -2.97}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 2200, ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
951,256,7,245,12/5/2026,15,13.81,11.2,-1.1,582570.45,77.84,campaign_discount,66.8,"{""campaign_type"": 1, ""price_gap_pct"": -2.2, ""hybrid_metrics"": {""total_uplift_score"": -1.1, ""long_term_growth_bonus"": 3.36, ""short_term_revenue_impact"": -4.46}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 2200, ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
952,257,7,246,12/5/2026,0,0,0,0,589050,0,campaign_discount,44.15,"{""campaign_type"": 1, ""price_gap_pct"": 1.5, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
953,257,7,246,12/5/2026,5,3.7,3.21,-0.85,584043.08,72.25,campaign_discount,47.15,"{""campaign_type"": 1, ""price_gap_pct"": 1.5, ""hybrid_metrics"": {""total_uplift_score"": -0.85, ""long_term_growth_bonus"": 0.96, ""short_term_revenue_impact"": -1.81}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2200, ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
954,257,7,246,12/5/2026,10,7.22,6.31,-1.8,578447.1,74.42,campaign_discount,50.15,"{""campaign_type"": 1, ""price_gap_pct"": 1.5, ""hybrid_metrics"": {""total_uplift_score"": -1.8, ""long_term_growth_bonus"": 1.89, ""short_term_revenue_impact"": -3.69}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2200, ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
955,257,7,246,12/5/2026,15,10.74,9.42,-2.74,572910.03,76.59,campaign_discount,53.15,"{""campaign_type"": 1, ""price_gap_pct"": 1.5, ""hybrid_metrics"": {""total_uplift_score"": -2.74, ""long_term_growth_bonus"": 2.83, ""short_term_revenue_impact"": -5.57}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2200, ""anchor_revenue_used"": 589050, ""targeted_daily_value"": 27350, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
956,258,7,247,12/5/2026,0,0,0,0,586950,0,campaign_discount,44.15,"{""campaign_type"": 1, ""price_gap_pct"": -1.6, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""anchor_revenue_used"": 586950, ""targeted_daily_value"": 27250, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
957,258,7,247,12/5/2026,5,3.52,3.1,-0.95,581373.98,72.17,campaign_discount,47.15,"{""campaign_type"": 1, ""price_gap_pct"": -1.6, ""hybrid_metrics"": {""total_uplift_score"": -0.95, ""long_term_growth_bonus"": 0.93, ""short_term_revenue_impact"": -1.88}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2100, ""anchor_revenue_used"": 586950, ""targeted_daily_value"": 27250, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
958,258,7,247,12/5/2026,10,7.03,6.2,-1.9,575797.95,74.34,campaign_discount,50.15,"{""campaign_type"": 1, ""price_gap_pct"": -1.6, ""hybrid_metrics"": {""total_uplift_score"": -1.9, ""long_term_growth_bonus"": 1.86, ""short_term_revenue_impact"": -3.76}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 2100, ""anchor_revenue_used"": 586950, ""targeted_daily_value"": 27250, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.975, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
